lsoa11cd,pop_adjusted_beds
E01011240,0.109072667
E01011241,0.12350678
E01011242,0.153461399
E01011243,0.116285821
E01011244,0.139574838
E01011245,0.165512817
E01011246,0.252024392
E01011247,0.149807618
E01011248,0.113997501
E01011249,0.137873744
E01011250,0.167365464
E01011251,0.171696244
E01011252,0.155947186
E01011253,0.209421181
E01011254,0.126164143
E01011255,0.209284385
E01011256,0.211861678
E01011257,0.199414838
E01011258,0.218925773
E01011259,0.315840066
E01011260,0.293468663
E01011261,0.643270252
E01011262,0.345672709
E01011263,0.211757805
E01011264,0.173335043
E01011265,0.139031017
E01011266,0.128881271
E01011267,0.161499851
E01011268,0.29756041
E01011269,0.151761149
E01011270,0.1216002
E01011271,0.128987928
E01011272,0.168433192
E01011273,0.197276499
E01011274,0.195412923
E01011275,0.214808515
E01011276,0.164555255
E01011277,0.289191496
E01011278,0.166371854
E01011279,0.162259281
E01011280,0.14569724
E01011281,0.20590556
E01011282,0.337368662
E01011283,0.299043775
E01011284,0.404824056
E01011286,0.305525871
E01011287,0.218959336
E01011292,0.269542457
E01011293,0.322692453
E01011294,0.456425946
E01011295,0.35180577
E01011296,0.059262504
E01011297,0.110380631
E01011298,0.112648325
E01011299,0.099820786
E01011300,0.136164162
E01011301,0.116949168
E01011302,0.067983145
E01011303,0.129102936
E01011304,0.127293033
E01011305,0.151540826
E01011306,0.123446344
E01011307,0.123441038
E01011308,0.106806544
E01011309,0.098127938
E01011310,0.099500898
E01011311,0.156389126
E01011312,0.490577982
E01011313,0.381423572
E01011314,0.282042656
E01011315,0.2457776
E01011316,0.348328761
E01011317,0.234758878
E01011318,0.438727097
E01011319,0.243516855
E01011320,0.183944891
E01011321,0.255193043
E01011322,0.183375382
E01011323,0.191659558
E01011324,0.634764367
E01011325,0.238651985
E01011326,0.280561375
E01011327,0.264120902
E01011328,0.216946208
E01011329,0.161382299
E01011330,0.239572874
E01011331,0.262731237
E01011332,0.307063114
E01011333,0.202540391
E01011334,0.28767103
E01011335,0.211594054
E01011336,0.177242284
E01011337,0.50027123
E01011338,0.329414142
E01011339,0.141562426
E01011340,0.19488331
E01011341,0.181619815
E01011342,0.383766889
E01011343,0.183389453
E01011344,0.385691192
E01011345,0.167517624
E01011346,0.16516923
E01011347,0.416109959
E01011348,0.267659253
E01011349,0.187954612
E01011350,0.197150271
E01011351,0.224361357
E01011352,0.199703599
E01011353,0.219088762
E01011354,0.477331527
E01011355,0.308626549
E01011356,0.205658704
E01011357,0.235755825
E01011358,0.229077651
E01011359,0.36677319
E01011360,0.31972725
E01011361,0.23429397
E01011362,0.268021842
E01011363,0.238139916
E01011364,0.270800066
E01011366,0.294991021
E01011368,0.517843887
E01011369,0.161206778
E01011370,0.288404448
E01011371,0.156119343
E01011372,0.605504825
E01011373,0.532256743
E01011374,0.461562194
E01011375,0.51730964
E01011376,0.124427036
E01011377,0.130848917
E01011378,0.232165765
E01011379,0.190917548
E01011380,0.128771761
E01011381,0.166116046
E01011382,0.152636546
E01011383,0.152058371
E01011384,0.18624019
E01011385,0.145881631
E01011386,0.164398077
E01011388,0.172920526
E01011390,0.129129635
E01011391,0.079774501
E01011392,0.081750119
E01011393,0.115762533
E01011394,0.127927253
E01011395,0.344222571
E01011396,0.102376325
E01011397,0.106543329
E01011398,0.129394096
E01011399,0.103587542
E01011400,0.111123958
E01011401,0.101056479
E01011402,0.064044815
E01011403,0.063385792
E01011404,0.108389338
E01011405,0.061777022
E01011406,0.150357951
E01011407,0.14897842
E01011408,0.077826495
E01011409,0.137961651
E01011410,0.082999664
E01011411,0.135384671
E01011412,0.094781785
E01011413,0.148252214
E01011414,0.131022427
E01011415,0.143346806
E01011416,0.145907941
E01011417,0.082191173
E01011418,0.186090575
E01011419,0.12343873
E01011420,0.078539972
E01011421,0.221454481
E01011422,0.522373938
E01011423,0.306638088
E01011424,0.337131341
E01011425,0.214366248
E01011426,0.433239725
E01011427,0.408612009
E01011428,0.348896464
E01011429,0.303557386
E01011430,0.43489986
E01011431,0.303047405
E01011432,0.495023648
E01011433,0.597079266
E01011434,0.736815742
E01011435,0.92827752
E01011440,0.542790657
E01011441,0.404381922
E01011442,1.068033166
E01011443,0.880574165
E01011444,1.370788074
E01011445,1.880514892
E01011446,1.056909319
E01011447,1.29287407
E01011448,0.815571421
E01011449,1.215581438
E01011450,0.291336928
E01011451,0.529565242
E01011452,0.167843942
E01011453,0.155460065
E01011454,0.239346967
E01011455,0.195943594
E01011456,0.131359546
E01011457,0.176293009
E01011458,0.191602187
E01011459,0.168673415
E01011460,0.222137179
E01011461,0.143378148
E01011462,0.212656226
E01011463,0.156384439
E01011464,0.250554873
E01011465,0.172951788
E01011466,0.16977724
E01011467,0.177900478
E01011468,0.209857002
E01011469,0.147884415
E01011470,0.263725262
E01011471,0.227687663
E01011472,0.168191032
E01011473,0.401982854
E01011474,0.283945716
E01011475,0.265529492
E01011476,0.251827754
E01011477,0.269506376
E01011478,0.556909728
E01011479,0.791270945
E01011480,0.191970047
E01011481,0.635814948
E01011482,0.456496816
E01011483,0.457535888
E01011484,0.301904034
E01011485,0.278749661
E01011488,0.431472329
E01011489,0.209553001
E01011490,0.15132046
E01011491,0.316927001
E01011492,0.271063506
E01011493,0.338372439
E01011494,0.308262718
E01011496,0.312190909
E01011497,0.255589554
E01011499,0.231088616
E01011500,0.149586394
E01011502,0.193014902
E01011504,0.300151919
E01011505,0.175679605
E01011506,0.309825967
E01011507,0.234969727
E01011508,0.267083835
E01011509,0.170116261
E01011510,0.149934931
E01011511,0.232557798
E01011512,0.230966668
E01011513,0.18639392
E01011514,0.223702864
E01011515,0.199717373
E01011516,0.245857654
E01011517,0.240719957
E01011518,0.17950798
E01011519,0.210206389
E01011520,0.129102612
E01011521,0.107842248
E01011522,0.155378541
E01011523,0.137760874
E01011524,0.196848391
E01011525,0.165450734
E01011526,0.275072669
E01011527,0.105443984
E01011528,0.269388227
E01011529,0.243878028
E01011530,0.164296209
E01011531,0.095860105
E01011532,0.198096673
E01011533,0.242487851
E01011534,0.221173159
E01011535,0.151714197
E01011536,0.162672397
E01011537,0.107012693
E01011538,0.202448951
E01011540,0.209289006
E01011541,0.112892792
E01011545,0.23146228
E01011546,0.195459883
E01011547,0.182358703
E01011548,0.145247101
E01011549,0.375502173
E01011550,0.212223
E01011551,0.353280117
E01011552,0.230736535
E01011553,0.176721349
E01011554,0.163577861
E01011555,0.153050477
E01011556,0.229671364
E01011557,0.131672097
E01011558,0.299879855
E01011559,0.283093219
E01011560,0.201049995
E01011561,0.176188171
E01011562,0.111608721
E01011563,0.12243119
E01011564,0.169056706
E01011565,0.168809341
E01011566,0.197081579
E01011567,0.169583027
E01011568,0.09609309
E01011569,0.113068839
E01011570,0.105045962
E01011571,0.116091731
E01011572,0.130812824
E01011573,0.182173706
E01011574,0.105396473
E01011576,0.146987126
E01011578,0.163261445
E01011579,0.309460556
E01011580,0.162628279
E01011581,0.115505816
E01011582,0.141484533
E01011583,0.13884613
E01011584,0.12546946
E01011585,0.207112475
E01011586,0.163541055
E01011587,0.207921427
E01011588,0.19365589
E01011589,0.214258353
E01011590,0.144518425
E01011591,0.191809001
E01011592,0.152799738
E01011593,0.133907825
E01011594,0.241195689
E01011595,0.145750442
E01011596,0.161801765
E01011597,0.245683159
E01011598,0.210745103
E01011599,0.178970766
E01011600,0.15801094
E01011601,0.2579274
E01011602,0.10303784
E01011603,0.143089722
E01011604,0.210795812
E01011605,0.140237196
E01011606,0.161239872
E01011607,0.206364753
E01011608,0.195513431
E01011609,0.22447846
E01011610,0.174107306
E01011611,0.236030873
E01011612,0.115526866
E01011613,0.226254869
E01011614,0.132590926
E01011615,0.191138156
E01011616,0.166241528
E01011617,0.225807609
E01011618,0.263472205
E01011620,0.203104281
E01011621,0.26077685
E01011622,0.297729591
E01011623,0.359793292
E01011624,0.225132356
E01011625,0.344954896
E01011626,0.290893312
E01011627,0.123246295
E01011628,0.119975394
E01011629,0.174792669
E01011630,0.131328104
E01011632,0.210017722
E01011633,0.113851222
E01011634,0.135276501
E01011635,0.110762297
E01011636,0.085240923
E01011637,0.153314959
E01011638,0.116175427
E01011639,0.137029731
E01011641,0.20908395
E01011642,0.287071861
E01011643,0.124034356
E01011644,0.161493526
E01011645,0.201548379
E01011646,0.224003502
E01011647,0.25010102
E01011648,0.198920408
E01011649,0.126878955
E01011650,0.1753208
E01011651,0.249954524
E01011652,0.216409204
E01011653,0.243825834
E01011654,0.21932848
E01011655,0.138646631
E01011656,0.399982033
E01011657,0.27682675
E01011658,0.22804933
E01011659,0.225551409
E01011660,0.243385226
E01011661,0.107891346
E01011662,0.557079704
E01011663,0.456653017
E01011664,0.244560147
E01011665,0.221390837
E01011666,0.170764642
E01011667,0.376758991
E01011668,0.93274193
E01011669,1.024662794
E01011670,0.24692421
E01011671,0.457887383
E01011673,0.512678577
E01011677,0.298225996
E01011678,0.792471544
E01011681,0.563491567
E01011684,0.187495461
E01011685,0.210426466
E01011686,0.226076395
E01011687,0.195044247
E01011688,0.306273077
E01011689,0.177471688
E01011690,0.172891298
E01011691,0.2649506
E01011692,0.249376624
E01011693,0.375029335
E01011694,0.307091995
E01011695,0.239212601
E01011696,0.090483402
E01011697,0.138615348
E01011698,0.133692938
E01011699,0.12154923
E01011700,0.101881049
E01011701,0.133280629
E01011702,0.110220743
E01011703,0.083371097
E01011704,0.069164864
E01011705,0.149748613
E01011706,0.107060275
E01011707,0.120562401
E01011708,0.105302003
E01011709,0.100606804
E01011710,0.15591715
E01011711,0.125566464
E01011712,0.168547528
E01011713,0.083607322
E01011714,0.145561147
E01011715,0.145600827
E01011716,0.148954738
E01011717,0.149821787
E01011718,0.191601729
E01011719,0.10010484
E01011720,0.152633806
E01011721,0.200259357
E01011722,0.172677086
E01011723,0.153484636
E01011724,0.181022669
E01011725,0.38586085
E01011726,0.24405698
E01011727,0.196019456
E01011728,0.134863687
E01011729,0.193132541
E01011730,0.317113091
E01011731,0.152043486
E01011732,0.151999294
E01011733,0.150554741
E01011734,0.187889497
E01011735,0.209146428
E01011736,0.181026304
E01011737,0.172880394
E01011738,0.163795198
E01011739,0.238365408
E01011740,0.139563185
E01011741,0.089799028
E01011742,0.116975399
E01011743,0.085846992
E01011744,0.1079151
E01011745,0.164922995
E01011746,0.145816699
E01011747,0.183554893
E01011748,0.106518497
E01011749,0.114080242
E01011750,0.160954856
E01011751,0.148659881
E01011752,0.159410237
E01011753,0.106719167
E01011754,0.104791843
E01011755,0.102383359
E01011756,0.114387896
E01011757,0.118221699
E01011758,0.164385613
E01011759,0.120187645
E01011760,0.133386084
E01011761,0.093776152
E01011762,0.153979521
E01011763,0.134647973
E01011764,0.134441571
E01011765,0.110099707
E01011766,0.132320581
E01011767,0.070347263
E01011768,0.101659214
E01011769,0.091224062
E01011770,0.098801714
E01011771,0.095792786
E01011772,0.105423732
E01011773,0.092516413
E01011774,0.12465197
E01011775,0.091229601
E01011776,0.122910913
E01011777,0.111845475
E01011778,0.122438856
E01011779,0.140736389
E01011780,0.10762687
E01011781,0.108671186
E01011782,0.097866151
E01011783,0.154322339
E01011784,0.078087304
E01011785,0.152594174
E01011786,0.15637459
E01011787,0.094448922
E01011788,0.074139145
E01011789,0.1520917
E01011790,0.125885858
E01011791,0.132197176
E01011792,0.138450595
E01011793,0.12179039
E01011794,0.202772699
E01011795,0.183499826
E01011796,0.174860408
E01011797,0.13804533
E01011798,0.17305942
E01011799,0.123501434
E01011800,0.170206978
E01011801,0.176866463
E01011802,0.112974816
E01011803,0.158727577
E01011804,0.081716918
E01011805,0.113507671
E01011806,0.104498608
E01011807,0.11069543
E01011808,0.071057487
E01011809,0.097611443
E01011810,0.12524705
E01011811,0.158097396
E01011812,0.092282927
E01011813,0.116918347
E01011814,0.19091857
E01011815,0.129838209
E01011816,0.13163032
E01011817,0.172226926
E01011818,0.127160084
E01011819,0.145742301
E01011820,0.150986883
E01011821,0.103811853
E01011822,0.181667801
E01011823,0.132480752
E01011824,0.266567602
E01011825,0.190474784
E01011826,0.149051937
E01011827,0.152785359
E01011828,0.180154107
E01011829,0.20886032
E01011830,0.138381083
E01011831,0.18545357
E01011832,0.169218367
E01011833,0.152123629
E01011834,0.142507046
E01011835,0.076391752
E01011836,0.169565207
E01011837,0.14647584
E01011838,0.117066335
E01011839,0.091168062
E01011840,0.134317587
E01011841,0.102833028
E01011842,0.14457686
E01011843,0.156156338
E01011844,0.138933666
E01011845,0.0714691
E01011846,0.132783302
E01011847,0.098256846
E01011848,0.096059055
E01011849,0.071033603
E01011850,0.155024115
E01011851,0.115614335
E01011852,0.156214406
E01011853,0.135344254
E01011854,0.226265266
E01011855,0.125780939
E01011856,0.129897326
E01011857,0.068678007
E01011858,0.140115563
E01011859,0.099607262
E01011860,0.12063231
E01011861,0.100970257
E01011862,0.123561569
E01011863,0.175719954
E01011864,0.141925797
E01011865,0.088648235
E01011866,0.116997593
E01011867,0.123386305
E01011868,0.102174525
E01011869,0.201757956
E01011870,0.08669681
E01011871,0.117259045
E01011872,0.142259322
E01011873,0.209688146
E01011874,0.101998764
E01011875,0.17574248
E01011876,0.143193433
E01011877,0.146948341
E01011878,0.134381572
E01011879,0.181563765
E01011880,0.139733108
E01011881,0.149132589
E01011882,0.099213632
E01011883,0.119001919
E01011884,0.147893399
E01011885,0.117180307
E01011886,0.1337198
E01011887,0.172195877
E01011888,0.109131747
E01011889,0.281974745
E01011890,0.205777738
E01011891,0.122459152
E01011892,0.187598619
E01011893,0.131407292
E01011894,0.156040052
E01011895,0.207521973
E01011896,0.127232739
E01011897,0.141990091
E01011898,0.323574729
E01011899,0.290557493
E01011900,0.14548686
E01011901,0.249923471
E01011902,0.126056467
E01011903,0.138771655
E01011904,0.263755255
E01011905,0.113166563
E01011906,0.221719955
E01011907,0.173741029
E01011908,0.158147442
E01011909,0.129418482
E01011910,0.146256185
E01011911,0.247914893
E01011912,0.200315317
E01011913,0.256589892
E01011914,0.231370842
E01011915,0.264592707
E01011916,0.151475599
E01011917,0.293074477
E01011918,0.209959673
E01011919,0.226326312
E01011920,0.175137486
E01011921,0.196654324
E01011922,0.226680051
E01011923,0.168353793
E01011924,0.19866367
E01011925,0.211831321
E01011926,0.270277739
E01011927,0.199707454
E01011928,0.132620272
E01011929,0.093562971
E01011930,0.134810284
E01011931,0.132819833
E01011932,0.151243121
E01011933,0.128287343
E01011934,0.124008695
E01011935,0.120699667
E01011936,0.151256478
E01011937,0.132059507
E01011938,0.174305351
E01011939,0.102104447
E01011940,0.214535948
E01011941,0.086239252
E01011942,0.097285073
E01011943,0.174967562
E01011944,0.258537095
E01011945,0.098004691
E01011946,0.104514219
E01011947,0.078106714
E01011948,0.093009584
E01011949,0.140797101
E01011950,0.234571025
E01011951,0.274613547
E01011952,0.092281209
E01011953,0.124028593
E01011954,0.100813226
E01011955,0.159943374
E01011957,0.191615317
E01011959,0.07983861
E01011960,0.089709924
E01011961,0.158474774
E01011962,0.162973953
E01011963,0.103098781
E01011964,0.20011941
E01011965,0.106007706
E01011966,0.149064346
E01011967,0.112937522
E01011968,0.074792081
E01011969,0.085789343
E01011970,0.122007298
E01011971,0.211738592
E01011973,0.284955269
E01011974,0.184494349
E01011975,0.235729663
